"images/legends/ada_dj_black.png","ada","dj","black",NULL\
"images/legends/ada_dj_blue.png","ada","dj","blue",NULL\
"images/legends/ada_dj_brown.png","ada","dj","brown",NULL\
"images/legends/ada_dj_classic.png","ada","dj","classic",NULL\
"images/legends/ada_dj_communitycolor(cc).png","ada","dj","communitycolor(cc)",NULL\
"images/legends/ada_dj_cyan.png","ada","dj","cyan",NULL\
"images/legends/ada_dj_green.png","ada","dj","green",NULL\
"images/legends/ada_dj_grey.png","ada","dj","grey",NULL\
"images/legends/ada_dj_haunting.png","ada","dj","haunting",NULL\
"images/legends/ada_dj_heatwave.png","ada","dj","heatwave",NULL\
"images/legends/ada_dj_hometeam.png","ada","dj","hometeam",NULL\
"images/legends/ada_dj_lovestruck.png","ada","dj","lovestruck",NULL\
"images/legends/ada_dj_orange.png","ada","dj","orange",NULL\
"images/legends/ada_dj_pink.png","ada","dj","pink",NULL\
"images/legends/ada_dj_purple.png","ada","dj","purple",NULL\
"images/legends/ada_dj_red.png","ada","dj","red",NULL\
"images/legends/ada_dj_skyforged.png","ada","dj","skyforged",NULL\
"images/legends/ada_dj_sunset.png","ada","dj","sunset",NULL\
"images/legends/ada_dj_white.png","ada","dj","white",NULL\
"images/legends/ada_dj_winterholiday.png","ada","dj","winterholiday",NULL\
"images/legends/ada_dj_yellow.png","ada","dj","yellow",NULL\
"images/legends/ada_fatalerror_black.png","ada","fatalerror","black",NULL\
"images/legends/ada_fatalerror_blue.png","ada","fatalerror","blue",NULL\
"images/legends/ada_fatalerror_brown.png","ada","fatalerror","brown",NULL\
"images/legends/ada_fatalerror_classic.png","ada","fatalerror","classic",NULL\
"images/legends/ada_fatalerror_communitycolor(cc).png","ada","fatalerror","communitycolor(cc)",NULL\
"images/legends/ada_fatalerror_cyan.png","ada","fatalerror","cyan",NULL\
"images/legends/ada_fatalerror_green.png","ada","fatalerror","green",NULL\
"images/legends/ada_fatalerror_grey.png","ada","fatalerror","grey",NULL\
"images/legends/ada_fatalerror_haunting.png","ada","fatalerror","haunting",NULL\
"images/legends/ada_fatalerror_heatwave.png","ada","fatalerror","heatwave",NULL\
"images/legends/ada_fatalerror_hometeam.png","ada","fatalerror","hometeam",NULL\
"images/legends/ada_fatalerror_lovestruck.png","ada","fatalerror","lovestruck",NULL\
"images/legends/ada_fatalerror_orange.png","ada","fatalerror","orange",NULL\
"images/legends/ada_fatalerror_pink.png","ada","fatalerror","pink",NULL\
"images/legends/ada_fatalerror_purple.png","ada","fatalerror","purple",NULL\
"images/legends/ada_fatalerror_red.png","ada","fatalerror","red",NULL\
"images/legends/ada_fatalerror_skyforged.png","ada","fatalerror","skyforged",NULL\
"images/legends/ada_fatalerror_sunset.png","ada","fatalerror","sunset",NULL\
"images/legends/ada_fatalerror_white.png","ada","fatalerror","white",NULL\
"images/legends/ada_fatalerror_winterholiday.png","ada","fatalerror","winterholiday",NULL\
"images/legends/ada_fatalerror_yellow.png","ada","fatalerror","yellow",NULL\
"images/legends/ada_technomancer_black.png","ada","technomancer","black",NULL\
"images/legends/ada_technomancer_blue.png","ada","technomancer","blue",NULL\
"images/legends/ada_technomancer_brown.png","ada","technomancer","brown",NULL\
"images/legends/ada_technomancer_classic.png","ada","technomancer","classic",NULL\
"images/legends/ada_technomancer_communitycolor(cc).png","ada","technomancer","communitycolor(cc)",NULL\
"images/legends/ada_technomancer_cyan.png","ada","technomancer","cyan",NULL\
"images/legends/ada_technomancer_green.png","ada","technomancer","green",NULL\
"images/legends/ada_technomancer_grey.png","ada","technomancer","grey",NULL\
"images/legends/ada_technomancer_haunting.png","ada","technomancer","haunting",NULL\
"images/legends/ada_technomancer_heatwave.png","ada","technomancer","heatwave",NULL\
"images/legends/ada_technomancer_hometeam.png","ada","technomancer","hometeam",NULL\
"images/legends/ada_technomancer_lovestruck.png","ada","technomancer","lovestruck",NULL\
"images/legends/ada_technomancer_orange.png","ada","technomancer","orange",NULL\
"images/legends/ada_technomancer_pink.png","ada","technomancer","pink",NULL\
"images/legends/ada_technomancer_purple.png","ada","technomancer","purple",NULL\
"images/legends/ada_technomancer_red.png","ada","technomancer","red",NULL\
"images/legends/ada_technomancer_skyforged.png","ada","technomancer","skyforged",NULL\
"images/legends/ada_technomancer_sunset.png","ada","technomancer","sunset",NULL\
"images/legends/ada_technomancer_white.png","ada","technomancer","white",NULL\
"images/legends/ada_technomancer_winterholiday.png","ada","technomancer","winterholiday",NULL\
"images/legends/ada_technomancer_yellow.png","ada","technomancer","yellow",NULL\
"images/legends/ada_vixen_black.png","ada","vixen","black",NULL\
"images/legends/ada_vixen_blue.png","ada","vixen","blue",NULL\
"images/legends/ada_vixen_brown.png","ada","vixen","brown",NULL\
"images/legends/ada_vixen_classic.png","ada","vixen","classic",NULL\
"images/legends/ada_vixen_communitycolor(cc).png","ada","vixen","communitycolor(cc)",NULL\
"images/legends/ada_vixen_cyan.png","ada","vixen","cyan",NULL\
"images/legends/ada_vixen_green.png","ada","vixen","green",NULL\
"images/legends/ada_vixen_grey.png","ada","vixen","grey",NULL\
"images/legends/ada_vixen_haunting.png","ada","vixen","haunting",NULL\
"images/legends/ada_vixen_heatwave.png","ada","vixen","heatwave",NULL\
"images/legends/ada_vixen_hometeam.png","ada","vixen","hometeam",NULL\
"images/legends/ada_vixen_lovestruck.png","ada","vixen","lovestruck",NULL\
"images/legends/ada_vixen_orange.png","ada","vixen","orange",NULL\
"images/legends/ada_vixen_pink.png","ada","vixen","pink",NULL\
"images/legends/ada_vixen_purple.png","ada","vixen","purple",NULL\
"images/legends/ada_vixen_red.png","ada","vixen","red",NULL\
"images/legends/ada_vixen_skyforged.png","ada","vixen","skyforged",NULL\
"images/legends/ada_vixen_sunset.png","ada","vixen","sunset",NULL\
"images/legends/ada_vixen_white.png","ada","vixen","white",NULL\
"images/legends/ada_vixen_winterholiday.png","ada","vixen","winterholiday",NULL\
"images/legends/ada_vixen_yellow.png","ada","vixen","yellow",NULL\
"images/legends/ada_wasteland_black.png","ada","wasteland","black",NULL\
"images/legends/ada_wasteland_blue.png","ada","wasteland","blue",NULL\
"images/legends/ada_wasteland_brown.png","ada","wasteland","brown",NULL\
"images/legends/ada_wasteland_classic.png","ada","wasteland","classic",NULL\
"images/legends/ada_wasteland_communitycolor(cc).png","ada","wasteland","communitycolor(cc)",NULL\
"images/legends/ada_wasteland_cyan.png","ada","wasteland","cyan",NULL\
"images/legends/ada_wasteland_green.png","ada","wasteland","green",NULL\
"images/legends/ada_wasteland_grey.png","ada","wasteland","grey",NULL\
"images/legends/ada_wasteland_haunting.png","ada","wasteland","haunting",NULL\
"images/legends/ada_wasteland_heatwave.png","ada","wasteland","heatwave",NULL\
"images/legends/ada_wasteland_hometeam.png","ada","wasteland","hometeam",NULL\
"images/legends/ada_wasteland_lovestruck.png","ada","wasteland","lovestruck",NULL\
"images/legends/ada_wasteland_orange.png","ada","wasteland","orange",NULL\
"images/legends/ada_wasteland_pink.png","ada","wasteland","pink",NULL\
"images/legends/ada_wasteland_purple.png","ada","wasteland","purple",NULL\
"images/legends/ada_wasteland_red.png","ada","wasteland","red",NULL\
"images/legends/ada_wasteland_skyforged.png","ada","wasteland","skyforged",NULL\
"images/legends/ada_wasteland_sunset.png","ada","wasteland","sunset",NULL\
"images/legends/ada_wasteland_white.png","ada","wasteland","white",NULL\
"images/legends/ada_wasteland_winterholiday.png","ada","wasteland","winterholiday",NULL\
"images/legends/ada_wasteland_yellow.png","ada","wasteland","yellow",NULL\
"images/legends/artemis_base_black.png","artemis","base","black",NULL\
"images/legends/artemis_base_blue.png","artemis","base","blue",NULL\
"images/legends/artemis_base_brown.png","artemis","base","brown",NULL\
"images/legends/artemis_base_classic.png","artemis","base","classic",NULL\
"images/legends/artemis_base_communitycolor(cc).png","artemis","base","communitycolor(cc)",NULL\
"images/legends/artemis_base_cyan.png","artemis","base","cyan",NULL\
"images/legends/artemis_base_green.png","artemis","base","green",NULL\
"images/legends/artemis_base_grey.png","artemis","base","grey",NULL\
"images/legends/artemis_base_haunting.png","artemis","base","haunting",NULL\
"images/legends/artemis_base_heatwave.png","artemis","base","heatwave",NULL\
"images/legends/artemis_base_hometeam.png","artemis","base","hometeam",NULL\
"images/legends/artemis_base_lovestruck.png","artemis","base","lovestruck",NULL\
"images/legends/artemis_base_orange.png","artemis","base","orange",NULL\
"images/legends/artemis_base_pink.png","artemis","base","pink",NULL\
"images/legends/artemis_base_purple.png","artemis","base","purple",NULL\
"images/legends/artemis_base_red.png","artemis","base","red",NULL\
"images/legends/artemis_base_skyforged.png","artemis","base","skyforged",NULL\
"images/legends/artemis_base_sunset.png","artemis","base","sunset",NULL\
"images/legends/artemis_base_white.png","artemis","base","white",NULL\
"images/legends/artemis_base_winterholiday.png","artemis","base","winterholiday",NULL\
"images/legends/artemis_base_yellow.png","artemis","base","yellow",NULL\
"images/legends/artemis_darkheart_black.png","artemis","darkheart","black",NULL\
"images/legends/artemis_darkheart_blue.png","artemis","darkheart","blue",NULL\
"images/legends/artemis_darkheart_brown.png","artemis","darkheart","brown",NULL\
"images/legends/artemis_darkheart_classic.png","artemis","darkheart","classic",NULL\
"images/legends/artemis_darkheart_communitycolor(cc).png","artemis","darkheart","communitycolor(cc)",NULL\
"images/legends/artemis_darkheart_cyan.png","artemis","darkheart","cyan",NULL\
"images/legends/artemis_darkheart_green.png","artemis","darkheart","green",NULL\
"images/legends/artemis_darkheart_grey.png","artemis","darkheart","grey",NULL\
"images/legends/artemis_darkheart_haunting.png","artemis","darkheart","haunting",NULL\
"images/legends/artemis_darkheart_heatwave.png","artemis","darkheart","heatwave",NULL\
"images/legends/artemis_darkheart_hometeam.png","artemis","darkheart","hometeam",NULL\
"images/legends/artemis_darkheart_lovestruck.png","artemis","darkheart","lovestruck",NULL\
"images/legends/artemis_darkheart_orange.png","artemis","darkheart","orange",NULL\
"images/legends/artemis_darkheart_pink.png","artemis","darkheart","pink",NULL\
"images/legends/artemis_darkheart_purple.png","artemis","darkheart","purple",NULL\
"images/legends/artemis_darkheart_red.png","artemis","darkheart","red",NULL\
"images/legends/artemis_darkheart_skyforged.png","artemis","darkheart","skyforged",NULL\
"images/legends/artemis_darkheart_sunset.png","artemis","darkheart","sunset",NULL\
"images/legends/artemis_darkheart_white.png","artemis","darkheart","white",NULL\
"images/legends/artemis_darkheart_winterholiday.png","artemis","darkheart","winterholiday",NULL\
"images/legends/artemis_darkheart_yellow.png","artemis","darkheart","yellow",NULL\
"images/legends/artemis_eclipse_black.png","artemis","eclipse","black",NULL\
"images/legends/artemis_eclipse_blue.png","artemis","eclipse","blue",NULL\
"images/legends/artemis_eclipse_brown.png","artemis","eclipse","brown",NULL\
"images/legends/artemis_eclipse_classic.png","artemis","eclipse","classic",NULL\
"images/legends/artemis_eclipse_communitycolor(cc).png","artemis","eclipse","communitycolor(cc)",NULL\
"images/legends/artemis_eclipse_cyan.png","artemis","eclipse","cyan",NULL\
"images/legends/artemis_eclipse_green.png","artemis","eclipse","green",NULL\
"images/legends/artemis_eclipse_grey.png","artemis","eclipse","grey",NULL\
"images/legends/artemis_eclipse_haunting.png","artemis","eclipse","haunting",NULL\
"images/legends/artemis_eclipse_heatwave.png","artemis","eclipse","heatwave",NULL\
"images/legends/artemis_eclipse_hometeam.png","artemis","eclipse","hometeam",NULL\
"images/legends/artemis_eclipse_lovestruck.png","artemis","eclipse","lovestruck",NULL\
"images/legends/artemis_eclipse_orange.png","artemis","eclipse","orange",NULL\
"images/legends/artemis_eclipse_pink.png","artemis","eclipse","pink",NULL\
"images/legends/artemis_eclipse_purple.png","artemis","eclipse","purple",NULL\
"images/legends/artemis_eclipse_red.png","artemis","eclipse","red",NULL\
"images/legends/artemis_eclipse_skyforged.png","artemis","eclipse","skyforged",NULL\
"images/legends/artemis_eclipse_sunset.png","artemis","eclipse","sunset",NULL\
"images/legends/artemis_eclipse_white.png","artemis","eclipse","white",NULL\
"images/legends/artemis_eclipse_winterholiday.png","artemis","eclipse","winterholiday",NULL\
"images/legends/artemis_eclipse_yellow.png","artemis","eclipse","yellow",NULL\
"images/legends/artemis_ironlady_black.png","artemis","ironlady","black",NULL\
"images/legends/artemis_ironlady_blue.png","artemis","ironlady","blue",NULL\
"images/legends/artemis_ironlady_brown.png","artemis","ironlady","brown",NULL\
"images/legends/artemis_ironlady_classic.png","artemis","ironlady","classic",NULL\
"images/legends/artemis_ironlady_communitycolor(cc).png","artemis","ironlady","communitycolor(cc)",NULL\
"images/legends/artemis_ironlady_cyan.png","artemis","ironlady","cyan",NULL\
"images/legends/artemis_ironlady_green.png","artemis","ironlady","green",NULL\
"images/legends/artemis_ironlady_grey.png","artemis","ironlady","grey",NULL\
"images/legends/artemis_ironlady_haunting.png","artemis","ironlady","haunting",NULL\
"images/legends/artemis_ironlady_heatwave.png","artemis","ironlady","heatwave",NULL\
"images/legends/artemis_ironlady_hometeam.png","artemis","ironlady","hometeam",NULL\
"images/legends/artemis_ironlady_lovestruck.png","artemis","ironlady","lovestruck",NULL\
"images/legends/artemis_ironlady_orange.png","artemis","ironlady","orange",NULL\
"images/legends/artemis_ironlady_pink.png","artemis","ironlady","pink",NULL\
"images/legends/artemis_ironlady_purple.png","artemis","ironlady","purple",NULL\
"images/legends/artemis_ironlady_red.png","artemis","ironlady","red",NULL\
"images/legends/artemis_ironlady_skyforged.png","artemis","ironlady","skyforged",NULL\
"images/legends/artemis_ironlady_sunset.png","artemis","ironlady","sunset",NULL\
"images/legends/artemis_ironlady_white.png","artemis","ironlady","white",NULL\
"images/legends/artemis_ironlady_winterholiday.png","artemis","ironlady","winterholiday",NULL\
"images/legends/artemis_ironlady_yellow.png","artemis","ironlady","yellow",NULL\
"images/legends/artemis_ironlord_black.png","artemis","ironlord","black",NULL\
"images/legends/artemis_ironlord_blue.png","artemis","ironlord","blue",NULL\
"images/legends/artemis_ironlord_brown.png","artemis","ironlord","brown",NULL\
"images/legends/artemis_ironlord_classic.png","artemis","ironlord","classic",NULL\
"images/legends/artemis_ironlord_communitycolor(cc).png","artemis","ironlord","communitycolor(cc)",NULL\
"images/legends/artemis_ironlord_cyan.png","artemis","ironlord","cyan",NULL\
"images/legends/artemis_ironlord_green.png","artemis","ironlord","green",NULL\
"images/legends/artemis_ironlord_grey.png","artemis","ironlord","grey",NULL\
"images/legends/artemis_ironlord_haunting.png","artemis","ironlord","haunting",NULL\
"images/legends/artemis_ironlord_heatwave.png","artemis","ironlord","heatwave",NULL\
"images/legends/artemis_ironlord_lovestruck.png","artemis","ironlord","lovestruck",NULL\
"images/legends/artemis_ironlord_orange.png","artemis","ironlord","orange",NULL\
"images/legends/artemis_ironlord_pink.png","artemis","ironlord","pink",NULL\
"images/legends/artemis_ironlord_purple.png","artemis","ironlord","purple",NULL\
"images/legends/artemis_ironlord_red.png","artemis","ironlord","red",NULL\
"images/legends/artemis_ironlord_skyforged.png","artemis","ironlord","skyforged",NULL\
"images/legends/artemis_ironlord_sunset.png","artemis","ironlord","sunset",NULL\
"images/legends/artemis_ironlord_white.png","artemis","ironlord","white",NULL\
"images/legends/artemis_ironlord_winterholiday.png","artemis","ironlord","winterholiday",NULL\
"images/legends/artemis_ironlord_yellow.png","artemis","ironlord","yellow",NULL\
"images/legends/asuri_apexpredator_haunting.png","asuri","apexpredator","haunting",NULL\
"images/legends/asuri_apexpredator_hometeam.png","asuri","apexpredator","hometeam",NULL\
"images/legends/asuri_awakened_black.png","asuri","awakened","black",NULL\
"images/legends/asuri_awakened_blue.png","asuri","awakened","blue",NULL\
"images/legends/asuri_awakened_brown.png","asuri","awakened","brown",NULL\
"images/legends/asuri_awakened_classic.png","asuri","awakened","classic",NULL\
"images/legends/asuri_awakened_communitycolor(cc).png","asuri","awakened","communitycolor(cc)",NULL\
"images/legends/asuri_awakened_cyan.png","asuri","awakened","cyan",NULL\
"images/legends/asuri_awakened_green.png","asuri","awakened","green",NULL\
"images/legends/asuri_awakened_grey.png","asuri","awakened","grey",NULL\
"images/legends/asuri_awakened_haunting.png","asuri","awakened","haunting",NULL\
"images/legends/asuri_awakened_heatwave.png","asuri","awakened","heatwave",NULL\
"images/legends/asuri_awakened_hometeam.png","asuri","awakened","hometeam",NULL\
"images/legends/asuri_awakened_lovestruck.png","asuri","awakened","lovestruck",NULL\
"images/legends/asuri_awakened_orange.png","asuri","awakened","orange",NULL\
"images/legends/asuri_awakened_pink.png","asuri","awakened","pink",NULL\
"images/legends/asuri_awakened_purple.png","asuri","awakened","purple",NULL\
"images/legends/asuri_awakened_red.png","asuri","awakened","red",NULL\
"images/legends/asuri_awakened_skyforged.png","asuri","awakened","skyforged",NULL\
"images/legends/asuri_awakened_sunset.png","asuri","awakened","sunset",NULL\
"images/legends/asuri_awakened_white.png","asuri","awakened","white",NULL\
"images/legends/asuri_awakened_winterholiday.png","asuri","awakened","winterholiday",NULL\
"images/legends/asuri_awakened_yellow.png","asuri","awakened","yellow",NULL\
"images/legends/asuri_badlands_black.png","asuri","badlands","black",NULL\
"images/legends/asuri_badlands_blue.png","asuri","badlands","blue",NULL\
"images/legends/asuri_badlands_brown.png","asuri","badlands","brown",NULL\
"images/legends/asuri_badlands_classic.png","asuri","badlands","classic",NULL\
"images/legends/asuri_badlands_communitycolor(cc).png","asuri","badlands","communitycolor(cc)",NULL\
"images/legends/asuri_badlands_cyan.png","asuri","badlands","cyan",NULL\
"images/legends/asuri_badlands_green.png","asuri","badlands","green",NULL\
"images/legends/asuri_badlands_grey.png","asuri","badlands","grey",NULL\
"images/legends/asuri_badlands_haunting.png","asuri","badlands","haunting",NULL\
"images/legends/asuri_badlands_heatwave.png","asuri","badlands","heatwave",NULL\
"images/legends/asuri_badlands_hometeam.png","asuri","badlands","hometeam",NULL\
"images/legends/asuri_badlands_lovestruck.png","asuri","badlands","lovestruck",NULL\
"images/legends/asuri_badlands_orange.png","asuri","badlands","orange",NULL\
"images/legends/asuri_badlands_pink.png","asuri","badlands","pink",NULL\
"images/legends/asuri_badlands_purple.png","asuri","badlands","purple",NULL\
"images/legends/asuri_badlands_red.png","asuri","badlands","red",NULL\
"images/legends/asuri_badlands_skyforged.png","asuri","badlands","skyforged",NULL\
"images/legends/asuri_badlands_sunset.png","asuri","badlands","sunset",NULL\
"images/legends/asuri_badlands_white.png","asuri","badlands","white",NULL\
"images/legends/asuri_badlands_winterholiday.png","asuri","badlands","winterholiday",NULL\
"images/legends/asuri_badlands_yellow.png","asuri","badlands","yellow",NULL\
"images/legends/asuri_base_black.png","asuri","base","black",NULL\
"images/legends/asuri_base_blue.png","asuri","base","blue",NULL\
"images/legends/asuri_base_brown.png","asuri","base","brown",NULL\
"images/legends/asuri_base_classic.png","asuri","base","classic",NULL\
"images/legends/asuri_base_communitycolor(cc).png","asuri","base","communitycolor(cc)",NULL\
"images/legends/asuri_base_cyan.png","asuri","base","cyan",NULL\
"images/legends/asuri_base_green.png","asuri","base","green",NULL\
"images/legends/asuri_base_grey.png","asuri","base","grey",NULL\
"images/legends/asuri_base_haunting.png","asuri","base","haunting",NULL\
"images/legends/asuri_base_heatwave.png","asuri","base","heatwave",NULL\
"images/legends/asuri_base_hometeam.png","asuri","base","hometeam",NULL\
"images/legends/asuri_base_lovestruck.png","asuri","base","lovestruck",NULL\
"images/legends/asuri_base_orange.png","asuri","base","orange",NULL\
"images/legends/asuri_base_pink.png","asuri","base","pink",NULL\
"images/legends/asuri_base_purple.png","asuri","base","purple",NULL\
"images/legends/asuri_base_red.png","asuri","base","red",NULL\
"images/legends/asuri_base_skyforged.png","asuri","base","skyforged",NULL\
"images/legends/asuri_base_sunset.png","asuri","base","sunset",NULL\
"images/legends/asuri_base_white.png","asuri","base","white",NULL\
"images/legends/asuri_base_winterholiday.png","asuri","base","winterholiday",NULL\
"images/legends/asuri_base_yellow.png","asuri","base","yellow",NULL\
"images/legends/asuri_catburglar_black.png","asuri","catburglar","black",NULL\
"images/legends/asuri_catburglar_blue.png","asuri","catburglar","blue",NULL\
"images/legends/asuri_catburglar_brown.png","asuri","catburglar","brown",NULL\
"images/legends/asuri_catburglar_classic.png","asuri","catburglar","classic",NULL\
"images/legends/asuri_catburglar_communitycolor(cc).png","asuri","catburglar","communitycolor(cc)",NULL\
"images/legends/asuri_catburglar_cyan.png","asuri","catburglar","cyan",NULL\
"images/legends/asuri_catburglar_green.png","asuri","catburglar","green",NULL\
"images/legends/asuri_catburglar_grey.png","asuri","catburglar","grey",NULL\
"images/legends/asuri_catburglar_haunting.png","asuri","catburglar","haunting",NULL\
"images/legends/asuri_catburglar_heatwave.png","asuri","catburglar","heatwave",NULL\
"images/legends/asuri_catburglar_hometeam.png","asuri","catburglar","hometeam",NULL\
"images/legends/asuri_catburglar_lovestruck.png","asuri","catburglar","lovestruck",NULL\
"images/legends/asuri_catburglar_orange.png","asuri","catburglar","orange",NULL\
"images/legends/asuri_catburglar_pink.png","asuri","catburglar","pink",NULL\
"images/legends/asuri_catburglar_purple.png","asuri","catburglar","purple",NULL\
"images/legends/asuri_catburglar_red.png","asuri","catburglar","red",NULL\
"images/legends/asuri_catburglar_skyforged.png","asuri","catburglar","skyforged",NULL\
"images/legends/asuri_catburglar_sunset.png","asuri","catburglar","sunset",NULL\
"images/legends/asuri_catburglar_white.png","asuri","catburglar","white",NULL\
"images/legends/asuri_catburglar_winterholiday.png","asuri","catburglar","winterholiday",NULL\
"images/legends/asuri_catburglar_yellow.png","asuri","catburglar","yellow",NULL\
"images/legends/asuri_firstday_black.png","asuri","firstday","black",NULL\
"images/legends/asuri_firstday_blue.png","asuri","firstday","blue",NULL\
"images/legends/asuri_firstday_brown.png","asuri","firstday","brown",NULL\
"images/legends/asuri_firstday_classic.png","asuri","firstday","classic",NULL\
"images/legends/asuri_firstday_communitycolor(cc).png","asuri","firstday","communitycolor(cc)",NULL\
"images/legends/asuri_firstday_cyan.png","asuri","firstday","cyan",NULL\
"images/legends/asuri_firstday_green.png","asuri","firstday","green",NULL\
"images/legends/asuri_firstday_grey.png","asuri","firstday","grey",NULL\
"images/legends/asuri_firstday_haunting.png","asuri","firstday","haunting",NULL\
"images/legends/asuri_firstday_heatwave.png","asuri","firstday","heatwave",NULL\
"images/legends/asuri_firstday_hometeam.png","asuri","firstday","hometeam",NULL\
"images/legends/asuri_firstday_lovestruck.png","asuri","firstday","lovestruck",NULL\
"images/legends/asuri_firstday_orange.png","asuri","firstday","orange",NULL\
"images/legends/asuri_firstday_pink.png","asuri","firstday","pink",NULL\
"images/legends/asuri_firstday_purple.png","asuri","firstday","purple",NULL\
"images/legends/asuri_firstday_red.png","asuri","firstday","red",NULL\
"images/legends/asuri_firstday_skyforged.png","asuri","firstday","skyforged",NULL\
"images/legends/asuri_firstday_sunset.png","asuri","firstday","sunset",NULL\
"images/legends/asuri_firstday_white.png","asuri","firstday","white",NULL\
"images/legends/asuri_firstday_winterholiday.png","asuri","firstday","winterholiday",NULL\
"images/legends/asuri_firstday_yellow.png","asuri","firstday","yellow",NULL\
"images/legends/asuri_lynx_black.png","asuri","lynx","black",NULL\
"images/legends/asuri_lynx_blue.png","asuri","lynx","blue",NULL\
"images/legends/asuri_lynx_brown.png","asuri","lynx","brown",NULL\
"images/legends/asuri_lynx_classic.png","asuri","lynx","classic",NULL\
"images/legends/asuri_lynx_communitycolor(cc).png","asuri","lynx","communitycolor(cc)",NULL\
"images/legends/asuri_lynx_cyan.png","asuri","lynx","cyan",NULL\
"images/legends/asuri_lynx_green.png","asuri","lynx","green",NULL\
"images/legends/asuri_lynx_grey.png","asuri","lynx","grey",NULL\
"images/legends/asuri_lynx_haunting.png","asuri","lynx","haunting",NULL\
"images/legends/asuri_lynx_heatwave.png","asuri","lynx","heatwave",NULL\
"images/legends/asuri_lynx_hometeam.png","asuri","lynx","hometeam",NULL\
"images/legends/asuri_lynx_lovestruck.png","asuri","lynx","lovestruck",NULL\
"images/legends/asuri_lynx_orange.png","asuri","lynx","orange",NULL\
"images/legends/asuri_lynx_pink.png","asuri","lynx","pink",NULL\
"images/legends/asuri_lynx_purple.png","asuri","lynx","purple",NULL\
"images/legends/asuri_lynx_red.png","asuri","lynx","red",NULL\
"images/legends/asuri_lynx_skyforged.png","asuri","lynx","skyforged",NULL\
"images/legends/asuri_lynx_sunset.png","asuri","lynx","sunset",NULL\
"images/legends/asuri_lynx_white.png","asuri","lynx","white",NULL\
"images/legends/asuri_lynx_winterholiday.png","asuri","lynx","winterholiday",NULL\
"images/legends/asuri_lynx_yellow.png","asuri","lynx","yellow",NULL\
"images/legends/asuri_mecha_black.png","asuri","mecha","black",NULL\
"images/legends/asuri_mecha_blue.png","asuri","mecha","blue",NULL\
"images/legends/asuri_mecha_brown.png","asuri","mecha","brown",NULL\
"images/legends/asuri_mecha_classic.png","asuri","mecha","classic",NULL\
"images/legends/asuri_mecha_communitycolor(cc).png","asuri","mecha","communitycolor(cc)",NULL\
"images/legends/asuri_mecha_cyan.png","asuri","mecha","cyan",NULL\
